Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2017","2017","","120","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2018","2018","","128","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2019","2019","","105","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2020","2020","","95","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2021","2021","","121","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2022","2022","","151","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2012","2012","","137","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2013","2013","","124","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2014","2014","","111","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2015","2015","","96","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2016","2016","","94","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2017","2017","","107","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2018","2018","","119","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2019","2019","","101","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2020","2020","","108","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2021","2021","","119","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","23993.02","Eggs, liquid","2022","2022","","149","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2012","2012","","87","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2013","2013","","87","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2014","2014","","93","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2015","2015","","105","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2016","2016","","102","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2017","2017","","112","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2018","2018","","108","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2019","2019","","104","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2020","2020","","87","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2021","2021","","102","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","23993.02","Eggs, liquid","2022","2022","","101","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2012","2012","1000 USD","145923","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2013","2013","1000 USD","135824","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2014","2014","1000 USD","167668","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2015","2015","1000 USD","176565","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2016","2016","1000 USD","159640","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2017","2017","1000 USD","132544","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2018","2018","1000 USD","87415","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2019","2019","1000 USD","72874","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2020","2020","1000 USD","76846","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2021","2021","1000 USD","126058","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","0231","Hen eggs in shell, fresh","2022","2022","1000 USD","122431","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2012","2012","1000 USD","161741","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2013","2013","1000 USD","201315","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2014","2014","1000 USD","171626","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2015","2015","1000 USD","165359","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2016","2016","1000 USD","166804","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2017","2017","1000 USD","215374","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2018","2018","1000 USD","366638","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2019","2019","1000 USD","372976","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2020","2020","1000 USD","408040","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2021","2021","1000 USD","259981","E","Estimated value"
"TI","Trade Indices","056","Belgium","95","Export Value Base Price","0231","Hen eggs in shell, fresh","2022","2022","1000 USD","268492","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2012","2012","","84","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2013","2013","","97","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2014","2014","","102","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2015","2015","","104","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2016","2016","","94","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2017","2017","","101","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2018","2018","","114","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2019","2019","","96","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2020","2020","","111","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2021","2021","","116","E","Estimated value"
"TI","Trade Indices","056","Belgium","492","Export Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2022","2022","","117","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2012","2012","","87","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2013","2013","","81","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2014","2014","","100","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2015","2015","","105","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2016","2016","","95","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2017","2017","","79","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2018","2018","","52","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2019","2019","","43","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2020","2020","","46","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2021","2021","","75","E","Estimated value"
"TI","Trade Indices","056","Belgium","494","Export Unit/Value Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2022","2022","","73","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2012","2012","","96","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2013","2013","","120","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2014","2014","","102","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2015","2015","","98","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2016","2016","","99","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2017","2017","","128","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2018","2018","","218","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2019","2019","","222","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2020","2020","","243","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2021","2021","","155","E","Estimated value"
"TI","Trade Indices","056","Belgium","495","Export Quantity Index (2014-2016 = 100)","0231","Hen eggs in shell, fresh","2022","2022","","160","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","02211","Raw milk of cattle","2012","2012","1000 USD","658305","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","02211","Raw milk of cattle","2013","2013","1000 USD","772342","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","02211","Raw milk of cattle","2014","2014","1000 USD","789016","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","02211","Raw milk of cattle","2015","2015","1000 USD","584337","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","02211","Raw milk of cattle","2016","2016","1000 USD","641965","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","02211","Raw milk of cattle","2017","2017","1000 USD","836614","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","02211","Raw milk of cattle","2018","2018","1000 USD","941137","E","Estimated value"
"TI","Trade Indices","056","Belgium","94","Export Value Base Quantity","02211","Raw milk of cattle","2019","2019","1000 USD","858593","E","Estimated value"
